URLs successfully downloaded, Size in kilobytes, # outlinks found, Content-type
https://www.dailymail.co.uk/news/article-5216137/White-House-intern-flashes-white-power-sign-Trump.html,559,1051,text/html
https://www.dailymail.co.uk/news/article-6194823/If-Diana-worn-seatbelt-Harrys-wedding-says-9-11-pathologist.html,532,984,text/html
https://www.dailymail.co.uk/news/article-6631937/amp/Snow-hit-parts-Britain-weekend-65mph-gusts-lash-west.html,272,766,text/html
https://www.dailymail.co.uk/news/article-6474411/amp/Prince-Harry-went-mental-accused-William-trying-wreck-relationship-Meghan.html,275,768,text/html
https://www.dailymail.co.uk/news/article-6475167/Meghans-father-Thomas-Markle-reveals-sweet-cards-proof-did-wedding.html?ico=amp-comments-addcomment,559,996,text/html
https://www.dailymail.co.uk/news/article-6227361/Tories-challenge-idea-young-people-bunch-Corbynistas.html,520,986,text/html
https://www.dailymail.co.uk/news/article-6198755/Second-home-owners-hit-swingeing-new-taxes-Labour.html,515,983,text/html
https://www.dailymail.co.uk/news/article-6200599/amp/UK-weather-Britains-Indian-summer-later-week-temperatures-climb-72F.html,267,765,text/html
https://www.dailymail.co.uk/news/article-5695151/amp/Senator-John-McCain-wants-Vice-President-Mike-Pence-funeral-not-President-Trump.html,270,769,text/html
https://www.dailymail.co.uk/news/article-6129981/amp/UKs-Indian-summer-threatened-30mph-winds-heavy-rain.html,268,765,text/html
https://www.dailymail.co.uk/news/article-6079107/Melania-Trump-warns-social-media-destructive-harmful-cyberbullying-conference.html,529,1004,text/html
https://www.dailymail.co.uk/news/article-6264793/Storm-Callum-brings-70mph-gales-flooding-danger-life.html,158,172,text/html
https://www.dailymail.co.uk/news/article-5679275/Trumps-personal-doctor-Ronny-Jackson-reveals-White-House-aide-raided-office.html,522,988,text/html
https://www.dailymail.co.uk/news/article-6506047/May-dares-Corbyn-No10-rebuffs-Labour-leaders-vote-demands-tables-proper-motion.html,531,991,text/html
https://www.dailymail.co.uk/news/article-5190177/McCain-goes-Arizona-Christmas-miss-tax-vote.html,552,1030,text/html
https://www.dailymail.co.uk/news/article-6437203/Prince-William-Kate-visit-Leicester-mourn-helicopter-crash.html?amp&ns_mchannel=rss,267,234,text/html
https://www.dailymail.co.uk/news/article-6704773/Scorsese-Tarantino-sign-open-letter-changes-Oscars-broadcast.html?ico=amp-comments-viewall,535,990,text/html
https://www.dailymail.co.uk/news/article-5748037/Millions-wish-Princess-Diana-lived-son-Prince-Harry-married.html,531,993,text/html
https://www.dailymail.co.uk/news/article-6377857/Downpours-way-brighter-warmer-weather-week-cold-snap-just-corner.html,239,190,text/html
https://www.dailymail.co.uk/news/article-6107325/amp/Mike-Pence-believes-person-save-Donald-Trumps-soul-new-book-claims.html,272,766,text/html
https://www.dailymail.co.uk/news/article-6685439/Firefighters-dodge-independently-moving-robots-high-tech-Ocado-warehouse.html,519,985,text/html
https://www.dailymail.co.uk/news/article-6201447/John-McDonnell-insists-Labour-MPs-protected-Luciana-Berger-given-police-escort.html,537,984,text/html
https://www.dailymail.co.uk/news/article-6600467/QUENTIN-LETTS-Michael-Goves-attack-Corbyn-showed-wit-irony-ferocity.html,522,984,text/html
https://www.dailymail.co.uk/news/article-6464223/Jeremy-Corbyn-declares-four-year-old-CND-trip-New-York.html,509,982,text/html
https://www.dailymail.co.uk/news/article-6090975/Melania-goes-lot-publicity-Trump-says-wife.html,527,994,text/html
https://www.dailymail.co.uk/news/article-6437203/amp/Prince-William-Kate-visit-Leicester-mourn-helicopter-crash.html,365,764,text/html
https://www.dailymail.co.uk/news/cancer/index.html,672,1127,text/html
https://www.dailymail.co.uk/news/article-5191595/Trump-outlines-America-national-security-strategy.html,570,1039,text/html
https://www.dailymail.co.uk/news/article-6268133/amp/Storm-Callum-weather-chaos-UK-70mph-winds-heavy-rainfall-Ireland-Wales-south-west.html,319,770,text/html
https://www.dailymail.co.uk/news/article-6429457/Wife-son-former-Welsh-MP-dead-arrive-inquest.html,515,983,text/html
https://www.dailymail.co.uk/news/article-6613379/amp/Palace-makes-frantic-call-victim-Philip-crash.html?ico=amp_articleRelated,277,764,text/html
https://www.dailymail.co.uk/news/article-5982355/Mothers-horror-seven-month-old-contracts-develops-deadly-symptoms-meningococcal-B.html,519,989,text/html
https://www.dailymail.co.uk/news/article-6154327/Woman-discovers-half-torn-lottery-ticket-destined-bin-worth-100-000.html,508,983,text/html
https://www.dailymail.co.uk/news/article-6154381/Sir-Alan-Sugar-calls-Jeremy-Corbyn-grab-Labour-scruff-neck.html,521,995,text/html
https://www.dailymail.co.uk/news/article-6478869/UK-weather-Blast-Iceland-puts-Britain-deep-freeze.html,161,173,text/html
https://www.dailymail.co.uk/news/article-6160091/Rachel-Riley-abused-criticised-Corbyn-anti-Semitism.html,527,985,text/html
https://www.dailymail.co.uk/news/article-5943475/Trump-gabs-world-leaders-Melania-homes-Merkel-following-new-Calvin-Klein-dress.html,191,210,text/html
https://www.dailymail.co.uk/news/article-6156275/Jeremy-Corbyn-praised-activist-smeared-pro-Palestine-graffiti-walls-Warsaw-ghetto.html,516,985,text/html
https://www.dailymail.co.uk/news/article-6262625/Britons-bask-one-day-heatwave-normal-autumnal-service-resume-weekend.html,164,187,text/html
https://www.dailymail.co.uk/news/article-6085085/Adelaide-man-left-homeless-discovering-house-contaminated-methamphetamine-residue.html,517,984,text/html
https://www.dailymail.co.uk/news/article-6630219/2019-bring-highest-carbon-dioxide-levels-record-scientists-claim.html,367,655,text/html
https://www.dailymail.co.uk/news/article-6614579/Dukes-crash-wouldnt-happened-royal-protection-officer-him.html?ico=amp-comments-addcomment,518,986,text/html
https://www.dailymail.co.uk/news/article-6070797/Why-Princess-Dianas-engagement-ring-caused-upset-Royals.html,532,1038,text/html
https://www.dailymail.co.uk/news/article-6198433/London-drivers-struggle-flash-floods-official-day-autumn.html,167,195,text/html
https://www.dailymail.co.uk/news/article-5192441/amp/Pence-postpones-Mideast-trip-mid-January-citing-tax-bill.html,265,766,text/html
https://www.dailymail.co.uk/news/article-6126689/Met-Office-confirm-summer-officially-UKs-joint-hottest-EVER.html,167,180,text/html
https://www.dailymail.co.uk/news/article-6449839/Christmas-shoppers-brave-rain-heavy-downpours-batter-UK-snow-forecast-week.html,168,195,text/html
https://www.dailymail.co.uk/news/article-5966675/Teenagers-arrested-school-massacre-plot-planned-trap-students-explosives.html,507,980,text/html
https://www.dailymail.co.uk/news/article-6704773/Scorsese-Tarantino-sign-open-letter-changes-Oscars-broadcast.html?ico=amp-comments-addcomment,535,990,text/html
https://www.dailymail.co.uk/news/article-6383587/UK-weather-Britain-enjoy-balmy-63F-heat-Thursday.html,169,204,text/html
https://www.dailymail.co.uk/news/article-6665993/Prosecutor-warns-public-Canadian-serial-slayer-sentencing.html,528,989,text/html
https://www.dailymail.co.uk/news/article-6154389/Labour-split-deepens-Corbyn-refuses-protect-MPs-targeted-deselection-hard-left.html,526,985,text/html
https://www.dailymail.co.uk/news/article-6620693/amp/UK-weather-Daily-Mail-readers-share-pictures-Great-White-Out.html,288,767,text/html
https://www.dailymail.co.uk/news/article-6198177/Anti-Semitism-crisis-cost-party-MILLION-votes-General-Election-poll-finds.html,535,983,text/html
https://www.dailymail.co.uk/news/article-6267579/Horrifying-drone-footage-shows-Hurricane-Michaels-path-destruction-Florida.html,246,229,text/html
https://www.dailymail.co.uk/news/article-6704805/Young-man-buys-flowers-elderly-woman-spots-roses-bought-girlfriend.html?ico=amp-comments-viewall,518,986,text/html
https://www.dailymail.co.uk/news/article-6687707/Snow-rain-hit-Britain-today-just-hours-killer-Storm-Erik-claimed-victim.html,191,197,text/html
https://www.dailymail.co.uk/news/article-6078305/Lauren-Wagner-Adelaide-rescued-baby-kangaroo.html,514,982,text/html
https://www.dailymail.co.uk/news/article-6455225/amp/Winter-Wonderland-ice-rink-Hyde-Park-MELTS.html,275,766,text/html
https://www.dailymail.co.uk/news/article-6464015/amp/The-Royal-wee-Princess-Charlotte-stuns-punters-nips-south-London-pub-use-toilet.html,277,766,text/html
https://www.dailymail.co.uk/news/article-5538067/Taylor-Swift-donated-March-Lives-campaign.html,527,998,text/html
https://www.dailymail.co.uk/news/article-6353373/Man-spent-20-years-prison-justifies-2-57-milllion-payout.html,516,984,text/html
https://www.dailymail.co.uk/news/article-6697307/amp/Serial-killer-confessed-murdering-90-women-painted-portraits-victims.html?ico=amp_articleRelated,270,758,text/html
https://www.dailymail.co.uk/news/article-6701313/amp/Roma-Mexican-actor-finally-gets-United-States-visa-approved-present-Oscars.html?ico=amp_articleRelated,265,766,text/html
https://www.dailymail.co.uk/news/article-6106565/Trump-demands-Stormy-Danielss-defamation-suit-tossed-citing-free-speech.html,523,984,text/html
https://www.dailymail.co.uk/news/article-5956189/Young-reveller-fighting-life-late-night-brawl-leaves-head-injuries.html,504,980,text/html
https://www.dailymail.co.uk/news/article-6491495/amp/UK-weather-Freezing-60mph-gusts-sweep-UK-dump-eight-inches-snow.html,281,765,text/html
https://www.dailymail.co.uk/news/article-6388091/amp/Britain-hotter-SPAIN-tomorrow-65F-highs.html,277,765,text/html
https://www.dailymail.co.uk/news/article-6197103/Corbyn-tells-thousands-supporters-rally-best-way-settle-Brexit-general-election.html,543,989,text/html
https://www.dailymail.co.uk/news/article-5942523/Melania-treated-Tchaikovsky-French-lady-Trump-attacks-Russia-Germany-deal.html,553,1018,text/html
https://www.dailymail.co.uk/news/article-6192645/Adelaide-father-charged-false-claim-contaminated-strawberry.html,529,990,text/html
https://www.dailymail.co.uk/news/article-6635275/Hardy-curling-fans-advantage-12C-temperatures.html,155,170,text/html
https://www.dailymail.co.uk/news/article-6535379/Britain-enjoys-second-sunniest-year-records-began.html,547,1002,text/html
https://www.dailymail.co.uk/news/article-5073093/Roy-Moore-calls-claims-molested-girl-14-fake-news.html,554,1032,text/html
https://www.dailymail.co.uk/news/article-6705501/Two-women-man-dead-gated-community-California.html?ico=amp-comments-viewall,523,994,text/html
https://www.dailymail.co.uk/news/article-6143181/Fury-artist-holds-enactment-Princess-Dianas-funeral.html,517,990,text/html
https://www.dailymail.co.uk/news/article-6060735/Corbyn-shared-platform-speaker-claims-Jews-drink-Christian-blood-Tunisian-event.html,528,986,text/html
https://www.dailymail.co.uk/news/article-6704805/Young-man-buys-flowers-elderly-woman-spots-roses-bought-girlfriend.html?ico=amp-comments-addcomment,518,986,text/html
https://www.dailymail.co.uk/news/article-6464015/The-Royal-wee-Princess-Charlotte-stuns-punters-nips-south-London-pub-use-toilet.html?amp&ns_mchannel=rss,545,1009,text/html
https://www.dailymail.co.uk/news/article-6129469/Heatwave-hits-Britains-struggling-farmers-crops-potatoes-onions-carrots-slump.html,521,986,text/html
https://www.dailymail.co.uk/news/article-6093341/Horrifying-footage-shows-abattoir-workers-drowning-cows-boiling-water.html,518,986,text/html
https://www.dailymail.co.uk/news/article-5368173/Clooneys-speak-sponsoring-Yazidi-refugee.html,552,1028,text/html
https://www.dailymail.co.uk/news/article-5971833/Melania-Trump-listens-students-discuss-civil-online.html,541,1013,text/html
https://www.dailymail.co.uk/news/republic-of-ireland/index.html,481,654,text/html
https://www.dailymail.co.uk/news/article-5373949/amp/Mike-Pence-appalled-learn-Rob-Porters-past.html,267,767,text/html
https://www.dailymail.co.uk/news/article-6507235/Labour-insists-call-real-confidence-vote-Government-failed-decisively.html,529,986,text/html
https://www.dailymail.co.uk/news/article-5692561/amp/PENCEs-White-House-doctor-quits-complaining-former-Trump-physician-Dr-Ronny-Jackson.html,268,767,text/html
https://www.dailymail.co.uk/news/article-6675379/Lauren-Sanchez-Jeff-Bezos-appear-met-month-brother-denies-outing-affair.html,525,982,text/html
https://www.dailymail.co.uk/news/article-6030701/Adelaide-Airport-lockdown-child-three-adults-hit-car.html,517,987,text/html
https://www.dailymail.co.uk/news/article-6535199/amp/Met-Office-warns-snow-ice-Sudden-Stratospheric-Warming.html,288,767,text/html
https://www.dailymail.co.uk/news/article-6700077/Jussie-Smollett-cries-gives-interview-homophobic-racist-attack.html?ico=amp-comments-addcomment,537,992,text/html
https://www.dailymail.co.uk/news/article-6666747/Son-gets-30-years-killing-ex-federal-prosecutor-ax.html,518,988,text/html
https://www.dailymail.co.uk/news/article-6699645/amp/Property-prices-crash-DUBAI-Real-estate-values-fallen-quarter-four-years-demand-drops.html,274,765,text/html
https://www.dailymail.co.uk/news/article-6185799/amp/Ryanair-pilot-forced-abort-landing-Dublin-Airport.html,322,765,text/html
https://www.dailymail.co.uk/news/article-6685497/Armed-police-shoot-man-holding-firearm-London.html,507,981,text/html
https://www.dailymail.co.uk/news/article-6227075/British-couple-left-without-food-water-48-hours-cyclone-floods-hotel-Greece.html,526,991,text/html
https://www.dailymail.co.uk/news/article-5073393/Trump-busy-read-Moore-child-molestation-claims.html,552,1044,text/html
https://www.dailymail.co.uk/news/article-6387695/amp/Pence-decries-violence-against-Rohingya-open-remarks-Suu-Kyi.html,268,765,text/html
https://www.dailymail.co.uk/news/article-6173185/Storm-Helene-set-cause-chaos-uproot-trees-batters-Britain-70mph-winds.html,303,169,text/html
https://www.dailymail.co.uk/news/article-6705819/Florida-charter-school-hire-military-vets-high-powered-weapons.html?ico=amp-comments-addcomment,516,989,text/html
https://www.dailymail.co.uk/news/article-6609481/amp/Four-Arizona-women-convicted-entering-refuge-food-water-migrants.html?ico=amp_articleRelated,264,764,text/html
https://www.dailymail.co.uk/news/article-6454273/Downing-Street-accuses-Jeremy-Corbyn-running-scared-Brexit-TV-debate.html,521,987,text/html
https://www.dailymail.co.uk/news/article-5713153/Triple-murderer-killed-partner-kids-treated-bashed-head-jail.html,523,988,text/html
https://www.dailymail.co.uk/news/article-6512693/John-Bercow-accused-branding-Tory-MP-stupid-woman.html,528,987,text/html
https://www.dailymail.co.uk/news/article-6501081/Activists-pile-pressure-Corbyn-second-referendum-Brexit.html,517,987,text/html
https://www.dailymail.co.uk/news/article-5727409/Princess-Dianas-ex-butler-Paul-Burrell-gives-interview-carriage.html,531,993,text/html
https://www.dailymail.co.uk/news/article-6267543/Drivers-FOUR-times-likely-break-hitting-pothole-study-finds.html,505,976,text/html
https://www.dailymail.co.uk/news/article-6705819/Florida-charter-school-hire-military-vets-high-powered-weapons.html?ico=amp-comments-viewall,516,989,text/html
https://www.dailymail.co.uk/news/article-6178683/amp/West-coast-worst-hit-ex-hurricane-brings-torrential-rain-gusts-70mph-overnight.html,294,766,text/html
https://www.dailymail.co.uk/news/article-6013495/Oregon-congressional-candidate-calls-Melania-Trump-hoebag.html,516,990,text/html
https://www.dailymail.co.uk/news/article-6699145/Russian-model-faces-charges-letting-youths-fondle-breasts-topless-protest.html,528,994,text/html
https://www.dailymail.co.uk/news/article-6070545/Adelaide-homeowner-shames-dog-walker-left-animal-droppings-behind.html,511,983,text/html
https://www.dailymail.co.uk/news/article-6175291/Three-million-evacuated-deadly-Typhoon-Mangkhut-dubbed-king-storms-hits-China.html,232,217,text/html
https://www.dailymail.co.uk/news/article-5074151/amp/SNL-pummels-embattled-Senate-candidate-Roy-Moore.html,278,767,text/html
https://www.dailymail.co.uk/news/article-6067993/Melania-share-platform-social-media-giants-address-cyberbullying-dog-tweet.html,517,989,text/html
https://www.dailymail.co.uk/news/article-5931463/amp/Syrian-state-media-air-defence-thwarts-attack-Homs-air-base.html,263,765,text/html
https://www.dailymail.co.uk/news/article-5691327/Royal-Wedding-Prince-Harry-tribute-Diana-giving-siblings-prominent-roles.html,547,1000,text/html
https://www.dailymail.co.uk/news/article-6696067/amp/Parents-erupt-massive-brawl-childrens-wrestling-tournament-shocking-video.html?ico=amp_articleRelated,269,763,text/html
https://www.dailymail.co.uk/news/article-6637041/London-Home-Counties-face-snow-warning-UK-hit-icy-70mph-gale-force-winds.html,185,206,text/html
https://www.dailymail.co.uk/news/article-6423949/Irans-Rouhani-calls-Muslims-unite-against-United-States.html,511,979,text/html
https://www.dailymail.co.uk/news/article-5747913/Princess-Dianas-sister-Lady-Jane-Fellowes-reads-bible-tribute-Harrys-wedding.html,519,987,text/html
https://www.dailymail.co.uk/news/article-6704339/Two-children-six-people-injured-car-crashes-bus-shelter-outside-school.html?ico=amp-comments-addcomment,512,982,text/html
https://www.dailymail.co.uk/news/article-6600617/BBC1-misses-Theresa-Mays-keynote-statement-Southampton-v-Derby.html,529,994,text/html
https://www.dailymail.co.uk/news/article-6235045/Melania-Trump-visits-ex-slave-holding-facility-Ghana.html,198,194,text/html
https://www.dailymail.co.uk/news/article-5373591/Stoic-Hope-Hicks-dresses-black-Rob-Porter-firing.html,219,246,text/html
https://www.dailymail.co.uk/news/article-6704577/The-moment-clash-vegans-takes-violent-turn-farmer-fires-two-blasts-shotgun.html?ico=amp-comments-addcomment,520,985,text/html
https://www.dailymail.co.uk/news/article-6700737/amp/Anti-Semitic-blogger-55-LOSES-bid-overturn-conviction-Holocaust-denial-social-media.html,284,764,text/html
https://www.dailymail.co.uk/news/article-6685451/amp/Risk-life-alerts-Storm-Eric-sweeps-UK-84mph-gales-heavy-rain.html,320,766,text/html
https://www.dailymail.co.uk/news/article-6465129/Trump-fire-not-reciting-Apostles-Creed-George-H-W-Bushs-funeral.html,525,991,text/html
https://www.dailymail.co.uk/news/article-6609711/Brrrritain-braced-chilly-weekend-cold-spell-set-bite.html,161,174,text/html
https://www.dailymail.co.uk/news/article-6701751/amp/Vegans-rally-activist-ridiculed-dairy-farmer-posted-tearful-video-losing-farm.html?ico=amp_articleRelated,275,765,text/html
https://www.dailymail.co.uk/news/article-5930275/Hero-SAS-dog-saves-lives-six-elite-soldiers-Syria-ripping-jihadis-throat.html,515,984,text/html
https://www.dailymail.co.uk/news/article-6601933/amp/Brussels-signals-Brexit-delayed-NINE-MONTHS-avoid-chaotic-no-deal.html,269,768,text/html
https://www.dailymail.co.uk/news/article-6265015/First-Lady-Melania-Trump-says-bullied-person-world-does-not-trust-West-Wing.html,519,990,text/html
https://www.dailymail.co.uk/news/article-5747567/Oprah-Winfrey-Idris-Elba-famous-faces-royal-wedding.html,278,268,text/html
https://www.dailymail.co.uk/news/article-6098221/Girl-15-miracle-survival-two-weeks-wandering-Russian-Arctic.html,521,990,text/html
https://www.dailymail.co.uk/news/article-5967847/Ralph-Lauren-froze-author-bio-revealing-affair.html,523,987,text/html
https://www.dailymail.co.uk/news/article-6698983/amp/Brit-UAE-wearing-Qatar-shirt-held-deplorable-conditions-jail.html,267,765,text/html
https://www.dailymail.co.uk/news/article-6212657/Jeremy-Corbyn-says-hell-Theresa-stay-customs-union.html,518,987,text/html
https://www.dailymail.co.uk/news/article-5931985/Warning-hard-core-jihadis-forced-Syria.html,511,985,text/html
https://www.dailymail.co.uk/news/article-6704577/The-moment-clash-vegans-takes-violent-turn-farmer-fires-two-blasts-shotgun.html?ico=amp-comments-viewall,520,985,text/html
https://www.dailymail.co.uk/news/article-6272315/Melania-Trump-says-blindsided-husbands-zero-tolerance-policy.html,519,985,text/html
https://www.dailymail.co.uk/news/article-6612065/Britains-cold-snap-FEBRUARY-snow-hail-sleet-blanket-UK.html,161,175,text/html
https://www.dailymail.co.uk/news/article-5941005/Inside-life-Australian-hero-Dr-Richard-Harris-saved-12-trapped-Thai-cave-boys.html,539,1008,text/html
https://www.dailymail.co.uk/news/article-5945653/Final-preparations-underway-Donald-Trumps-visit-Britain.html,312,278,text/html
https://www.dailymail.co.uk/news/article-6700073/Police-arrest-yellow-vest-activist-James-Goddard.html,510,981,text/html
https://www.dailymail.co.uk/news/article-6703741/amp/Vegan-activists-perform-rites-ceremonies-cattle-abattoir.html?ico=amp_articleRelated,271,763,text/html
https://www.dailymail.co.uk/news/article-4826908/amp/Australian-punter-s-50-000-bet-Mayweather-vs-McGregor.html?ico=amp_articleRelated,265,760,text/html
https://www.dailymail.co.uk/news/article-6198143/Labour-vows-force-firms-seats-boards-workers.html,518,982,text/html
https://www.dailymail.co.uk/news/article-5368809/John-Kelly-resign-Porter-defense-says-NOW.html,584,1048,text/html
https://www.dailymail.co.uk/news/article-6701795/amp/Nashville-Waffle-House-shooting-suspect-pleads-not-guilty-17-counts.html,271,765,text/html
https://www.dailymail.co.uk/news/article-6658955/amp/Beatles-war-truth-explosive-rivalries-tore-band-apart.html,283,763,text/html
https://www.dailymail.co.uk/news/article-6699677/Tommy-Robinson-makes-racist-slur-brags-buying-drugs-drunken-video.html,526,987,text/html
https://www.dailymail.co.uk/news/article-5961799/Dangerous-gunman-arrested-police-30-hour-manhunt-Adelaide.html,519,986,text/html
https://www.dailymail.co.uk/news/article-6297235/Boy-13-hugged-Prince-Harry-Harbour-Bridge-returns-barricades-adorable-sign.html,515,982,text/html
https://www.dailymail.co.uk/news/article-6341277/Hammond-faces-crunch-Budget-votes-amid-Labour-civil-war-tax-cuts.html,518,989,text/html
https://www.dailymail.co.uk/news/article-6046377/Luxury-400-000-Mercedes-Benz-spray-painted-words-cheater-man-w.html,510,983,text/html
https://www.dailymail.co.uk/news/article-6614779/amp/UK-weather-Britain-faces-snow-sub-zero-temperatures.html,284,765,text/html
https://www.dailymail.co.uk/news/article-6704603/Inside-refugee-camp-ISIS-brides-fled.html?ico=amp-comments-addcomment,176,187,text/html
https://www.dailymail.co.uk/news/article-6613461/Parts-wreckage-Prince-Philips-crash-auction-eBay.html?ico=amp-comments-addcomment,521,984,text/html
https://www.dailymail.co.uk/news/article-5370887/John-Kelly-sends-memo-staffers-Rob-Porter.html,597,1051,text/html
https://www.dailymail.co.uk/news/article-6685995/Yellow-Vest-activist-James-Goddard-goads-anti-fascist-protester-march-Manchester.html,511,983,text/html
https://www.dailymail.co.uk/news/article-6269435/Melania-Trump-says-husbands-alleged-affairs-Stormy-Daniels-no-concern.html,540,1010,text/html
https://www.dailymail.co.uk/news/article-5148395/amp/Twins-dressed-Trump-Pence-meet-President-Utah.html,264,767,text/html
https://www.dailymail.co.uk/news/article-6114625/Mother-Moroccan-teen-shocked-reported-torture-drama.html,524,988,text/html
https://www.dailymail.co.uk/news/article-5953309/Australian-doctor-played-key-role-Thai-cave-rescue-speaks-experience.html,540,993,text/html
https://www.dailymail.co.uk/news/article-4866368/Theresa-won-t-PM-Christmas-Farage.html,547,1035,text/html
https://www.dailymail.co.uk/news/article-6701795/amp/Nashville-Waffle-House-shooting-suspect-pleads-not-guilty-17-counts.html?ico=amp_articleRelated,271,765,text/html
https://www.dailymail.co.uk/news/article-6696905/Its-Mays-deal-long-delay-Brexit-PMs-chief-negotiator-overheard-telling-colleagues-bar.html?ico=amp-comments-addcomment,534,989,text/html
https://www.dailymail.co.uk/news/article-6235727/Corbyn-destroyed-Labour-Party-warns-warring-Tories.html,525,985,text/html
https://www.dailymail.co.uk/news/article-6705327/amp/Shot-fired-suburban-Albuquerque-high-school-no-injuries.html?ico=amp_articleRelated,267,765,text/html
https://www.dailymail.co.uk/news/article-6613301/amp/Celebrities-forced-slash-millions-price-luxury-mansions.html?ico=amp_articleRelated,303,764,text/html
https://www.dailymail.co.uk/news/article-5952197/President-Trump-touches-Scotland-amid-huge-protest.html,603,382,text/html
https://www.dailymail.co.uk/news/article-6698983/amp/Brit-UAE-wearing-Qatar-shirt-held-deplorable-conditions-jail.html?ico=amp_articleRelated,267,765,text/html
https://www.dailymail.co.uk/news/article-6705501/Two-women-man-dead-gated-community-California.html?ico=amp-comments-addcomment,523,995,text/html
https://www.dailymail.co.uk/news/article-6506725/Donald-Trump-Jr-Kellanne-Conway-attend-White-House-Christmas-Party.html,545,1000,text/html
https://www.dailymail.co.uk/news/article-6081463/Adelaide-considers-bid-host-2026-Commonwealth-Games.html,514,984,text/html
https://www.dailymail.co.uk/news/article-5324063/Piers-Morgan-says-Trump-sees-Brexit-fudge.html,584,1054,text/html
https://www.dailymail.co.uk/news/article-5600371/Amal-Clooneys-mother-reveals-advised-abort-her.html,519,990,text/html
https://www.dailymail.co.uk/news/article-6658469/Thug-23-Kettering-murdered-girlfriends-baby-daughter-jailed-life.html,514,982,text/html
https://www.dailymail.co.uk/news/article-6700945/amp/Southern-Ohio-car-crash-killed-three-double-murder-suicide.html?ico=amp_articleRelated,268,764,text/html
https://www.dailymail.co.uk/news/article-6700945/amp/Southern-Ohio-car-crash-killed-three-double-murder-suicide.html,268,764,text/html
https://www.dailymail.co.uk/news/article-6429223/One-metre-long-red-belly-black-snake-squeezes-tiny-wine-glass-doesnt-want-leave.html,514,983,text/html
https://www.dailymail.co.uk/news/article-6696039/amp/Police-Man-charged-DUI-funeral-procession-crash.html?ico=amp_articleRelated,269,764,text/html
https://www.dailymail.co.uk/news/article-6665095/Duchess-Cambridges-personal-battle-highlight-importance-childrens-mental-health.html?amp&ns_mchannel=rss,534,997,text/html
https://www.dailymail.co.uk/news/article-4648094/Inventor-straps-76-DRONES-seat-takes-skies.html,543,1030,text/html
https://www.dailymail.co.uk/news/article-6667143/Husband-accused-killing-wife-suburban-home-faces-court-charged-murder.html,511,987,text/html
https://www.dailymail.co.uk/news/article-5883293/Farage-denies-misleading-UK-conceding-Brexit-defeat-help-hedge-funds-make-money.html,522,985,text/html
https://www.dailymail.co.uk/news/article-6706095/British-football-fan-held-UAE-wearing-Qatar-shirt-freed.html?ico=amp-comments-addcomment,514,989,text/html
https://www.dailymail.co.uk/news/article-6531665/Trumps-make-SECOND-stop-visit-U-S-troops-Germany-way-surprise-trip-Iraq.html,248,248,text/html
https://www.dailymail.co.uk/news/article-6613461/Parts-wreckage-Prince-Philips-crash-auction-eBay.html?ico=amp-comments-viewall,521,984,text/html
https://www.dailymail.co.uk/news/article-6701867/FBI-10-Wanted-rapist-Greg-Alyn-Carlson-killed-police-shootout-North-Carolina-hotel.html?ico=amp-comments-addcomment,519,985,text/html
https://www.dailymail.co.uk/news/article-5751535/RICHARD-KAY-seat-royal-wedding-REALLY-Diana.html,534,987,text/html
https://www.dailymail.co.uk/news/article-6699645/amp/Property-prices-crash-DUBAI-Real-estate-values-fallen-quarter-four-years-demand-drops.html?ico=amp_articleRelated,274,765,text/html
https://www.dailymail.co.uk/news/article-6579963/The-Question-brutal-Fiona-QUENTIN-LETTS-sees-new-David-Dimblebys-debut.html,520,988,text/html
https://www.dailymail.co.uk/news/article-6699249/Legendary-WWE-Hall-Famer-Hispanic-champion-Pedro-Morales-dies-aged-76.html?ico=amp-comments-addcomment,517,990,text/html
https://www.dailymail.co.uk/news/article-4964702/amp/Jade-Hunia-sentenced-seven-years-jail.html,266,763,text/html
https://www.dailymail.co.uk/news/article-6230183/Storm-Kong-rey-classified-super-typhoon-heads-Japan-Taiwan-150mph-winds.html,515,988,text/html
https://www.dailymail.co.uk/news/article-5294125/Henry-Bolton-says-Ukip-FINISHED-ousted.html,549,1033,text/html
https://www.dailymail.co.uk/news/article-6699259/British-Army-war-hero-jailed-Dubai-four-months-despite-prosecutors-admitting-innocence.html,521,986,text/html
https://www.dailymail.co.uk/news/article-6704603/Inside-refugee-camp-ISIS-brides-fled.html?ico=amp-comments-viewall,176,187,text/html
https://www.dailymail.co.uk/news/article-5969337/Malcolm-Turnbull-calls-Pope-sack-Adelaide-Archbishop-concealing-child-sex-abuse.html,521,988,text/html
https://www.dailymail.co.uk/news/article-5246615/Farage-appears-praise-Henry-Bolton-jilting-wife.html,541,1030,text/html
https://www.dailymail.co.uk/news/article-5950179/First-Lady-Melania-Trump-meets-Chelsea-pensioners-arrives-hospital-tour-Philip-May.html,222,245,text/html
https://www.dailymail.co.uk/news/article-6699249/Legendary-WWE-Hall-Famer-Hispanic-champion-Pedro-Morales-dies-aged-76.html?ico=amp-comments-viewall,517,990,text/html
https://www.dailymail.co.uk/news/article-6580723/amp/Jeremy-Hunt-admits-MPs-not-allow-no-deal-Amber-Rudd-hints-QUIT.html,281,766,text/html
